ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes
717752,405,N,7,37,40886.0,17.01,40.782,33.878338,-118.345949,0.43,ML,4
717753,405,S,7,37,40886.0,17.01,40.782,33.878203000000006,-118.346171,0.49,ML,4
717755,405,N,7,37,40886.0,17.52,41.292,33.884045,-118.351506,0.595,ML,4
717758,405,N,7,37,40886.0,18.2,41.972,33.890483,-118.36048500000001,0.415,ML,4
717760,405,N,7,37,60018.0,18.35,42.122,33.8919,-118.36246399999999,0.48,ML,4
717763,405,N,7,37,32548.0,19.16,42.931999999999995,33.900921000000004,-118.37031499999999,0.505,ML,4
717765,405,N,7,37,32548.0,19.36,43.132,33.903819,-118.370313,0.205,ML,4
717766,405,S,7,37,32548.0,19.57,43.342,33.90684,-118.37053799999998,0.47,ML,5
717769,405,N,7,37,32548.0,20.13,43.902,33.915198,-118.37023400000001,0.41,ML,4
717770,710,N,7,37,15044.0,14.9,9.94,33.902584999999995,-118.185914,0.36,ML,4
717772,405,S,7,37,36546.0,23.29,47.062,33.960581,-118.36948999999998,0.385,ML,5
717776,405,N,7,37,36546.0,23.36,47.132,33.961638,-118.36932,0.385,ML,4
717777,405,N,7,37,36546.0,23.47,47.242,33.963205,-118.36966100000001,0.125,ML,4
717779,405,N,7,37,36546.0,24.25,48.022,33.971707,-118.377522,0.745,ML,4
717787,405,N,7,37,17568.0,27.35,51.122,34.004889,-118.412552,0.485,ML,5
717788,405,S,7,37,17568.0,27.35,51.122,34.004651,-118.41266200000001,0.48,ML,5
717790,405,N,7,37,17568.0,27.81,51.582,34.010379,-118.41686999999999,0.375,ML,5
717794,405,N,7,37,44000.0,30.13,53.902,34.038204,-118.439159,0.485,ML,5
717795,405,S,7,37,44000.0,30.13,53.902,34.038114,-118.439397,0.35,ML,6
717797,405,N,7,37,44000.0,30.95,54.722,34.047963,-118.44736999999999,0.415,ML,5
717798,405,N,7,37,,31.57,55.342,34.055946,-118.452118,0.405,ML,5
717799,405,N,7,37,,32.4,56.172,34.065808000000004,-118.460396,0.425,ML,4
717800,405,N,7,37,44000.0,32.96,56.732,34.072379999999995,-118.466123,0.51,ML,5
717801,405,N,7,37,44000.0,33.42,57.192,34.077939,-118.47049299999999,0.615,ML,5
717804,405,N,7,37,44000.0,34.71,58.482,34.095833,-118.476524,0.515,ML,5
717806,405,N,7,37,44000.0,36.93,60.702,34.125144,-118.47636000000001,0.585,ML,5
717807,405,S,7,37,44000.0,37.57,61.342,34.133964,-118.47251999999999,0.795,ML,5
717809,405,S,7,37,44000.0,38.42,62.192,34.146041,-118.470721,0.475,ML,5
717816,405,S,7,37,44000.0,39.09,62.861999999999995,34.155321,-118.468529,0.79,ML,5
717818,405,N,7,37,44000.0,40.33,64.102,34.172831,-118.467569,0.45,ML,4
717819,405,N,7,37,44000.0,41.48,65.252,34.188192,-118.474075,0.78,ML,4
717821,405,S,7,37,44000.0,42.26,66.032,34.199504,-118.47393899999999,0.485,ML,4
717823,405,N,7,37,44000.0,42.46,66.232,34.202543,-118.47323300000001,0.86,ML,4
717824,405,S,7,37,44000.0,43.68,67.452,34.220042,-118.47331299999999,0.73,ML,4
717825,405,N,7,37,44000.0,43.87,67.642,34.222978999999995,-118.473083,0.835,ML,4
717826,405,S,7,37,44000.0,44.66,68.432,34.234235,-118.47320500000001,0.595,ML,4
717827,405,N,7,37,44000.0,44.87,68.642,34.237367,-118.47293300000001,0.915,ML,4
717828,405,S,7,37,44000.0,46.1,69.872,34.255035,-118.47241299999999,0.255,ML,6
717829,405,S,7,37,44000.0,46.21,69.982,34.256625,-118.47241899999999,0.755,ML,6
717831,605,N,7,37,70686.0,R.23,2.282,33.809588,-118.081304,1.057,ML,4
717832,605,S,7,37,70686.0,R.2,2.252,33.80915,-118.08159599999999,1.042,ML,4
717833,605,S,7,37,43000.0,R1.67,3.722,33.830177,-118.08363,0.175,ML,4
717836,605,N,7,37,43000.0,R1.68,3.7319999999999998,33.830383000000005,-118.083453,0.175,ML,4
717838,605,S,7,37,39892.0,R1.85,3.9019999999999997,33.832578999999996,-118.08483100000001,0.305,ML,4
717839,605,N,7,37,39892.0,R1.85,3.9019999999999997,33.832657,-118.084601,0.3,ML,4
717842,605,S,7,37,39892.0,R2.28,4.332,33.838214,-118.08806200000001,0.47,ML,4
717843,605,S,7,37,39892.0,R2.79,4.842,33.844875,-118.09194699999999,0.325,ML,4
717844,605,N,7,37,12552.0,R2.93,4.982,33.846790000000006,-118.092752,0.255,ML,4
717846,605,S,7,37,12552.0,R2.93,4.982,33.846711,-118.09299399999999,0.255,ML,4
717847,605,S,7,37,12552.0,R3.68,5.732,33.857271000000004,-118.09598999999999,0.265,ML,4
717848,605,S,7,37,52526.0,R7.2,9.252,33.907474,-118.10523899999998,0.23,ML,4
717850,605,N,7,37,12552.0,R3.68,5.732,33.857321,-118.09579,0.26,ML,4
717851,605,N,7,37,12552.0,R3.82,5.872000000000001,33.859308,-118.09626499999999,0.315,ML,4
717853,605,S,7,37,12552.0,R3.83,5.882000000000001,33.859402,-118.09649099999999,0.315,ML,4
717854,605,N,7,37,12552.0,R4.31,6.362,33.86612,-118.098646,0.49,ML,5
717857,605,N,7,37,12552.0,R5.43,7.482,33.881766,-118.10387800000001,0.285,ML,6
717858,605,N,7,37,12552.0,R5.77,7.822,33.886691,-118.10426100000001,0.245,ML,5
717859,605,S,7,37,12552.0,R5.74,7.792000000000001,33.886247999999995,-118.10443500000001,0.225,ML,5
717862,605,S,7,37,12552.0,R5.88,7.932,33.888287,-118.10455,0.275,ML,5
717863,605,N,7,37,12552.0,R5.92,7.972,33.888878000000005,-118.104376,0.26,ML,5
717864,605,N,7,37,52526.0,R7.33,9.382,33.909354,-118.104924,0.435,ML,5
717865,605,S,7,37,12552.0,R6.29,8.342,33.894293,-118.10491200000001,0.42,ML,5
717867,605,S,7,37,52526.0,R6.72,8.772,33.900526,-118.10523799999999,0.275,ML,5
717871,605,S,7,37,52526.0,R6.84,8.892000000000001,33.902260999999996,-118.105349,0.24,ML,5
717872,605,S,7,37,52526.0,R8.34,10.392000000000001,33.923989,-118.10440600000001,0.632,ML,4
717875,605,N,7,37,52526.0,R8.5,10.552,33.926206,-118.1036,0.55,ML,5
717877,605,S,7,37,19766.0,R9.164,11.216,33.935212,-118.09988500000001,0.705,ML,4
717879,605,N,7,37,19766.0,R9.75,11.802,33.942882,-118.09562,0.547,ML,4
717881,605,N,7,37,69154.0,R10.395,12.447000000000001,33.951332,-118.090846,0.579,ML,4
717884,605,S,7,37,69154.0,R10.36,12.412,33.950974,-118.09138100000001,0.58,ML,4
717885,605,S,7,37,69154.0,R10.91,12.962,33.958207,-118.08726499999999,0.575,ML,4
717887,605,S,7,37,,R11.51,13.562000000000001,33.966467,-118.08380700000001,0.525,ML,4
717888,605,N,7,37,,R11.51,13.562000000000001,33.966404,-118.08360400000001,0.54,ML,4
717893,605,N,7,37,,R11.99,14.042,33.972857,-118.08033600000002,0.485,ML,4
717894,605,S,7,37,,R11.96,14.012,33.972515,-118.080722,0.305,ML,4
717896,605,S,7,37,,R12.12,14.172,33.974742,-118.079877,0.307,ML,4
717897,605,N,7,37,,R12.48,14.532,33.979377,-118.077076,0.505,ML,4
717898,605,S,7,37,,R12.573,14.625,33.980513,-118.076242,0.439,ML,4
717903,605,N,7,37,,R13,15.052,33.9855,-118.071807,0.5,ML,4
717906,605,N,7,37,,R13.48,15.532,33.992148,-118.069414,0.324,ML,4
717907,605,S,7,37,,R13.48,15.532,33.992205,-118.069649,0.306,ML,4
717909,605,N,7,37,85292.0,R13.648,15.7,33.994533000000004,-118.068855,0.413,ML,4
717912,605,S,7,37,85292.0,R13.612,15.664000000000001,33.994073,-118.06919599999999,0.455,ML,4
717914,605,S,7,37,56924.0,R14.39,16.442,34.004272,-118.06413400000001,0.414,ML,4
717915,605,N,7,37,56924.0,R14.307,16.359,34.003288,-118.06498500000001,0.431,ML,4
717922,605,N,7,37,56924.0,R14.51,16.562,34.005361,-118.06248000000001,0.29100000000000004,ML,4
717924,605,S,7,37,,R14.89,16.942,34.009471999999995,-118.058066,0.52,ML,4
717925,605,S,7,37,36490.0,R15.48,17.532,34.01717,-118.05398000000001,0.385,ML,4
717926,605,N,7,37,36490.0,R15.456,17.508,34.01677,-118.05412,0.385,ML,4
717929,605,N,7,37,56924.0,R15.66,17.712,34.018698,-118.051437,0.562,ML,4
717930,605,S,7,37,56924.0,R15.66,17.712,34.01886,-118.051593,0.55,ML,4
717933,605,S,7,37,36490.0,R16.58,18.632,34.026807,-118.03866599999999,0.55,ML,4
717934,605,N,7,37,36490.0,R16.58,18.632,34.026653,-118.038537,0.55,ML,4
717940,605,N,7,37,36490.0,R16.76,18.812,34.028108,-118.035925,0.26,ML,5
717942,605,S,7,37,36490.0,R16.76,18.812,34.028263,-118.03606299999998,0.26,ML,4
717943,605,S,7,37,36490.0,R17.1,19.152,34.031082,-118.03121999999999,0.97,ML,3
717945,605,N,7,37,,R19.502,21.554000000000002,34.05556,-118.00343600000001,0.312,ML,4
717947,605,S,7,37,,R19.21,21.261999999999997,34.051776000000004,-118.005858,0.299,ML,4
717951,605,S,7,37,3666.0,20.882,22.934,34.074896,-117.998897,0.45,ML,4
717956,605,N,7,37,3666.0,22.366,24.418000000000003,34.093924,-117.988767,0.55,ML,4
717957,605,S,7,37,36826.0,23.952,26.004,34.114903999999996,-117.97806000000001,0.5770000000000001,ML,4
717958,605,N,7,37,36826.0,24.152,26.204,34.11687,-117.97545900000001,0.27399999999999997,ML,4
717960,710,S,7,37,43000.0,10.95,5.99,33.848403999999995,-118.20545,1.32,ML,4
717962,710,N,7,37,43000.0,11,6.04,33.849095,-118.205202,1.44,ML,4
717963,710,S,7,37,43000.0,11.89,6.93,33.861086,-118.200442,0.775,ML,4
717966,710,N,7,37,43000.0,12.13,7.17,33.864017,-118.19821,0.75,ML,5
717968,710,N,7,37,43000.0,13.29,8.33,33.879953,-118.19191699999999,0.8,ML,3
717970,710,S,7,37,15044.0,13.83,8.87,33.887504,-118.18958,0.635,ML,5
717972,710,S,7,37,55618.0,15.01,10.05,33.903982,-118.185282,0.26,ML,6
717975,710,S,7,37,15044.0,14.73,9.77,33.900287,-118.18706999999999,0.315,ML,6
717977,710,N,7,37,55618.0,R15.9,10.94,33.915802,-118.17933799999999,0.4,ML,4
717978,710,S,7,37,55618.0,R15.9,10.94,33.915832,-118.179574,0.6,ML,4
717980,710,S,7,37,44574.0,16.92,11.927,33.92992,-118.17896200000001,0.223,ML,4
717983,710,N,7,37,44574.0,17.05,12.057,33.931754,-118.17843899999998,0.4,ML,4
717986,710,S,7,37,73080.0,18.42,13.427,33.949462,-118.170596,0.405,ML,4
717989,710,S,7,37,73080.0,18.51,13.517000000000001,33.950759000000005,-118.170667,0.54,ML,4
717992,710,N,7,37,73080.0,18.42,13.427,33.949445000000004,-118.170327,0.405,ML,4
717995,710,N,7,37,73080.0,18.51,13.517000000000001,33.950741,-118.17041699999999,0.54,ML,4
718002,710,S,7,37,73080.0,19.59,14.597000000000001,33.966186,-118.168485,1.09,ML,4
718008,710,S,7,37,4870.0,21.88,16.887,33.997066,-118.176999,0.425,ML,4
718012,710,S,7,37,14974.0,22.53,17.537,34.005784999999996,-118.172807,0.36,ML,5
718014,710,N,7,37,,23.5,18.507,34.019763,-118.173271,0.27399999999999997,ML,4
718016,710,N,7,37,,24.43,19.437,34.032849,-118.170134,0.5,ML,3
718017,710,S,7,37,,24.54,19.547,34.0344,-118.170119,0.295,ML,3
718018,710,S,7,37,,24.89,19.897000000000002,34.039459,-118.170157,0.68,ML,3
718020,10,W,7,37,44000.0,20.05,18.55,34.055551,-118.185914,0.5,ML,6
718041,110,S,7,37,44000.0,19.37,19.3,34.009215000000005,-118.28128799999999,0.455,ML,5
718045,110,S,7,37,44000.0,24.46,24.39,34.068002,-118.23801499999999,0.6,ML,3
718046,110,N,7,37,44000.0,24.46,24.39,34.067909,-118.23795,0.75,ML,3
718047,210,W,7,37,30014.0,R44.1,44.388999999999996,34.121259,-117.830969,0.4,ML,4
718048,57,S,7,37,66070.0,R11.38,23.281999999999996,34.115919,-117.82441299999999,0.978,ML,4
718050,57,S,7,37,66070.0,R10.82,22.721999999999998,34.107022,-117.82188799999999,0.25,ML,4
718051,57,N,7,37,66070.0,R10.62,22.436999999999998,34.104337,-117.820298,0.44,ML,4
718052,57,S,7,37,66070.0,R9.96,21.862,34.094818,-117.819726,0.39,ML,4
718053,57,N,7,37,66070.0,R10.14,21.956999999999997,34.097462,-117.819268,0.39,ML,4
718054,57,S,7,37,66070.0,R8.76,20.662,34.078431,-117.814654,0.9,ML,5
718064,2,W,7,37,44000.0,15.925,8.487,34.112548,-118.24553300000001,0.599,ML,4
718066,2,W,7,37,44000.0,R17.048,9.61,34.121743,-118.22956699999999,0.55,ML,4
718072,2,W,7,37,44000.0,R18.916,11.478,34.148241,-118.225967,0.335,ML,4
718076,2,W,7,37,30000.0,R19.831,12.392999999999999,34.161165000000004,-118.225695,0.665,ML,4
718081,5,N,7,37,52526.0,3.72,120.353,33.905186,-118.065055,0.65,ML,3
718085,5,S,7,37,14974.0,13.023,129.593,34.011229,-118.161247,0.33399999999999996,ML,4
718086,5,N,7,37,14974.0,13.67,130.303,34.015567,-118.171131,0.5,ML,4
718089,5,S,7,37,44000.0,24.54,141.11,34.123357,-118.27248600000001,0.841,ML,4
718090,5,S,7,37,44000.0,26.35,142.92,34.148833,-118.27989,0.675,ML,6
718092,5,N,7,37,44000.0,37.55,154.183,34.246140000000004,-118.42373500000001,0.235,ML,6
718099,10,W,7,37,44000.0,R7.81,5.655,34.029948,-118.392928,0.57,ML,5
718102,710,N,7,37,55618.0,R15.1,10.14,33.905011,-118.18408899999999,0.2,ML,4
718103,10,W,7,37,44000.0,R11.2,9.045,34.035005,-118.337015,0.235,ML,5
718118,10,E,7,37,84200.0,38.09,36.59,34.071814,-117.87978999999999,0.445,ML,4
718119,10,E,7,37,84200.0,39.14,37.64,34.069047,-117.862283,0.82,ML,5
718123,60,E,7,37,,16.56,16.701,34.003772999999995,-117.954366,0.44,ML,4
718124,60,W,7,37,,16.56,16.701,34.003931,-117.95432,0.61,ML,4
718125,60,W,7,37,36490.0,20.34,20.480999999999998,33.994299,-117.89021299999999,0.475,ML,4
718126,60,W,7,37,36490.0,R22.3,22.441,33.99864,-117.856574,0.595,ML,4
718127,60,E,7,37,19192.0,R22.94,23.081,34.000335,-117.84567,0.305,ML,4
718130,91,E,7,37,11530.0,R7.81,1.808,33.873486,-118.25953100000001,0.36,ML,4
718141,101,N,7,37,44000.0,11.53,12.878,34.151437,-118.374683,0.419,ML,3
718142,101,S,7,37,44000.0,25.26,26.592,34.170429999999996,-118.60432,0.315,ML,4
718143,101,S,7,37,44000.0,25.39,26.721999999999998,34.170677000000005,-118.60656399999999,0.205,ML,4
718144,101,S,7,37,44000.0,25.67,27.002,34.169734000000005,-118.61124099999999,0.605,ML,4
718146,101,S,7,37,44000.0,27.26,28.592,34.159836,-118.63604299999999,0.4,ML,4
718147,710,N,7,37,73080.0,19.76,14.767000000000001,33.968571000000004,-118.16768200000001,1.09,ML,4
718148,101,S,7,37,90310.0,28.12,29.451999999999998,34.1544,-118.64948700000001,0.41,ML,4
718149,101,S,7,37,394.0,34.91,36.242,34.145654,-118.759052,0.585,ML,4
718150,101,S,7,37,394.0,36.07,37.402,34.146952,-118.779156,1.23,ML,4
718151,710,N,7,37,44574.0,16.9,11.907,33.929626,-118.178731,0.258,ML,4
718155,105,E,7,37,44574.0,R13.2,13.2,33.914156,-118.184451,0.6,ML,3
718164,110,N,7,37,44000.0,17.97,17.9,33.989159,-118.28023799999998,0.48,ML,4
718165,110,N,7,37,44000.0,21.36,21.29,34.037093,-118.27408799999999,0.35,ML,3
718166,110,S,7,37,44000.0,21.36,21.29,34.03711,-118.274257,0.3,ML,3
718173,110,S,7,37,44000.0,23.05,22.98,34.055433,-118.256754,0.745,ML,3
718204,134,E,7,37,44000.0,4.69,4.69,34.155439,-118.295974,0.46,ML,4
718210,210,W,7,37,48648.0,R34.61,34.899,34.135546999999995,-117.98869499999999,0.68,ML,4
718219,405,N,7,37,43000.0,1.1,25.048000000000002,33.796718,-118.107431,0.565,ML,4
718221,405,S,7,37,43000.0,1.5,25.448,33.800308,-118.112651,0.645,ML,4
718223,405,S,7,37,43000.0,2.19,26.138,33.802628999999996,-118.12381,0.475,ML,4
718226,405,S,7,37,43000.0,2.45,26.398000000000003,33.802649,-118.12833799999999,0.275,ML,4
718227,405,N,7,37,43000.0,2.74,26.688000000000002,33.802923,-118.133344,0.415,ML,5
718229,405,S,7,37,43000.0,2.97,26.918000000000003,33.803094,-118.13732900000001,0.315,ML,5
718232,405,S,7,37,43000.0,3.37,27.318,33.805815,-118.14341499999999,0.425,ML,4
718235,405,S,7,37,43000.0,4.47,28.418000000000003,33.811173,-118.161074,0.3,ML,5
718238,405,S,7,37,43000.0,4.81,28.758000000000003,33.813053000000004,-118.166482,0.455,ML,5
718240,405,S,7,37,43000.0,5.38,29.328000000000003,33.814192999999996,-118.176143,0.507,ML,4
718242,405,S,7,37,71876.0,6.15,29.921999999999997,33.815698,-118.186295,0.21,ML,5
718243,405,S,7,37,71876.0,6,29.772,33.814807,-118.183838,0.297,ML,5
718245,405,S,7,37,43000.0,6.42,30.191999999999997,33.818022,-118.190184,0.315,ML,5
718247,405,S,7,37,43000.0,8.05,31.822,33.825332,-118.21551299999999,0.41,ML,4
718249,405,S,7,37,43000.0,8.63,32.402,33.825229,-118.22524399999999,0.32,ML,5
718251,405,N,7,37,11530.0,9.47,33.242,33.825976000000004,-118.240051,0.205,ML,4
718253,405,S,7,37,11530.0,10.49,34.262,33.830851,-118.255253,0.435,ML,4
718256,405,S,7,37,11530.0,11.32,35.092,33.840128,-118.26431200000002,0.31,ML,4
718258,405,S,7,37,11530.0,12.57,36.342,33.852707,-118.279831,0.275,ML,5
718259,405,N,7,37,11530.0,12.57,36.342,33.852884,-118.27968600000001,0.275,ML,5
718262,405,S,7,37,80000.0,14.52,38.292,33.85998,-118.31095,0.575,ML,4
718265,405,S,7,37,80000.0,15.51,39.282,33.864701000000004,-118.327312,0.52,ML,4
718266,405,N,7,37,80000.0,15.43,39.202,33.86453,-118.3259,0.52,ML,4
718267,405,N,7,37,80000.0,16,39.772,33.867312,-118.335177,0.615,ML,4
718275,405,S,7,37,40886.0,17.64,41.412,33.885033,-118.35328500000001,0.595,ML,4
718277,405,S,7,37,60018.0,18.3,42.071999999999996,33.891265999999995,-118.361985,0.48,ML,4
718280,405,S,7,37,32548.0,19.16,42.931999999999995,33.90085,-118.370549,0.635,ML,4
718284,405,S,7,37,,22,45.772,33.941969,-118.368525,0.517,ML,4
718287,405,S,7,37,36546.0,24.25,48.022,33.971543,-118.377669,0.645,ML,4
718290,405,S,7,37,,25.41,49.181999999999995,33.981148,-118.394054,0.465,ML,5
718291,405,N,7,37,,25.41,49.181999999999995,33.981278,-118.39383600000001,0.45,ML,5
718292,405,N,7,37,17568.0,26.15,49.922,33.990323,-118.40098799999998,0.42,ML,4
718296,405,S,7,37,17568.0,27.8,51.571999999999996,34.010121000000005,-118.41694299999999,0.375,ML,5
718297,405,S,7,37,44000.0,29.16,52.931999999999995,34.026631,-118.43002299999999,0.48,ML,4
718300,405,S,7,37,44000.0,30.8,54.571999999999996,34.046105,-118.44606999999999,0.41,ML,5
718302,405,S,7,37,,31.29,55.062,34.052401,-118.449849,0.25,ML,5
718304,405,S,7,37,,31.66,55.431999999999995,34.056927,-118.45324099999999,0.405,ML,5
718308,405,S,7,37,,32.11,55.882,34.062315999999996,-118.45765,0.37,ML,6
718310,405,S,7,37,44000.0,33.04,56.812,34.073269,-118.467097,0.645,ML,4
718312,405,S,7,37,44000.0,34.73,58.501999999999995,34.096057,-118.47685,0.515,ML,4
718314,405,S,7,37,44000.0,35.8,59.571999999999996,34.110424,-118.481702,0.59,ML,4
718315,405,S,7,37,44000.0,36.55,60.321999999999996,34.120834,-118.480151,0.585,ML,4
718320,710,N,7,37,82422.0,22.14,17.147000000000002,34.000423,-118.17495900000002,0.43,ML,5
718321,710,S,7,37,,23.47,18.477,34.019379,-118.17355,0.27399999999999997,ML,4
718326,91,E,7,37,4982.0,R14.59,8.588,33.876989,-118.143077,0.295,ML,4
718327,91,W,7,37,15044.0,R11.03,5.0280000000000005,33.872904999999996,-118.203748,0.46,ML,5
718332,10,W,7,37,,20.66,19.16,34.059334,-118.17650800000001,0.37,ML,4
718335,10,E,7,37,44000.0,R13.95,11.795,34.036796,-118.289266,0.295,ML,5
718356,57,N,7,37,66070.0,R9.72,21.537,34.091335,-117.819352,0.72,ML,4
718358,5,N,7,37,52526.0,2.8,119.43299999999999,33.896767,-118.052213,0.625,ML,3
718364,5,S,7,37,14974.0,12.18,128.75,34.002455,-118.151164,0.57,ML,4
718370,5,S,7,37,44000.0,21.47,138.04,34.09021,-118.23877399999999,0.615,ML,5
718371,5,N,7,37,44000.0,21.47,138.10299999999998,34.090311,-118.238626,0.35,ML,5
718375,5,S,7,37,44000.0,22.4,138.97,34.100828,-118.248623,0.415,ML,4
718376,5,S,7,37,44000.0,22.76,139.33,34.104544,-118.252924,0.59,ML,4
718379,5,S,7,37,44000.0,25.85,142.42,34.141806,-118.27808600000002,0.905,ML,5
718384,5,N,7,37,30000.0,27.2,143.833,34.156976,-118.290498,0.445,ML,5
718389,5,N,7,37,44000.0,37.37,154.003,34.244193,-118.42168999999998,0.315,ML,6
718392,5,S,7,37,44000.0,39.13,155.7,34.263647999999996,-118.4415,0.48,ML,4
718393,5,S,7,37,44000.0,39.51,156.08,34.268223,-118.445171,0.325,ML,4
718394,5,N,7,37,44000.0,39.51,156.143,34.26834,-118.444992,0.43,ML,4
718404,5,N,7,37,44000.0,R44.32,160.73,34.320108000000005,-118.4945,0.695,ML,4
718405,5,S,7,37,44000.0,R43.61,159.957,34.311743,-118.48733200000001,0.778,ML,5
718410,10,E,7,37,44000.0,R5.61,3.455,34.031541,-118.43058300000001,0.265,ML,3
718411,10,W,7,37,44000.0,R5.62,3.465,34.031734,-118.430419,0.47,ML,3
718412,10,E,7,37,44000.0,R6.16,4.005,34.031688,-118.421146,0.38,ML,5
718414,10,W,7,37,44000.0,R9.8,7.645,34.033976,-118.361349,0.545,ML,5
718415,10,E,7,37,44000.0,R9.8,7.645,34.033741,-118.361383,0.36,ML,5
718419,10,E,7,37,44000.0,14.91,12.755,34.037793,-118.272782,0.485,ML,4
718421,10,E,7,37,44000.0,16.21,14.055,34.028118,-118.253469,0.53,ML,5
718445,10,E,7,37,62896.0,25.89,24.39,34.07186,-118.08986599999999,0.27,ML,4
718453,60,E,7,37,,14.98,15.120999999999999,34.011912,-117.980122,0.45,ML,5
718455,60,W,7,37,,10.3,10.440999999999999,34.039693,-118.05068999999999,0.25,ML,5
718466,605,N,7,37,52526.0,R8.2,10.252,33.921929999999996,-118.10431799999999,0.35,ML,4
718469,210,E,7,37,3386.0,R40.7,40.989,34.120764,-117.88843,0.268,ML,4
718479,405,S,7,37,40886.0,18.2,41.972,33.89032,-118.360662,0.33,ML,4
718488,710,N,7,37,15044.0,14.38,9.42,33.89529,-118.18759299999999,0.4,ML,6
718492,710,N,7,37,55618.0,R15.3,10.34,33.907361,-118.181983,0.4,ML,4
718493,710,S,7,37,55618.0,R15.3,10.34,33.907395,-118.182244,0.325,ML,4
718496,134,W,7,37,44000.0,1.9,1.9,34.154195,-118.343722,0.485,ML,4
718499,134,W,7,37,44000.0,3.75,3.75,34.154816,-118.311893,0.645,ML,4
718500,405,N,7,37,44000.0,29.16,52.931999999999995,34.026728000000006,-118.42980700000001,0.48,ML,4
737152,605,S,7,37,52526.0,R7.9,9.952,33.917606,-118.10479299999999,0.52,ML,4
737158,10,E,7,37,44000.0,17.4,15.245,34.026415,-118.234825,0.38,ML,5
737184,10,E,7,37,44000.0,R13.44,11.285,34.036842,-118.298268,0.29,ML,4
737229,10,E,7,37,70000.0,R2.63,0.475,34.019283,-118.47953500000001,0.375,ML,3
737232,10,W,7,37,70000.0,R2.63,0.475,34.019434999999994,-118.47968999999999,0.3,ML,4
737237,10,E,7,37,70000.0,R3.08,0.925,34.02328,-118.473469,0.43,ML,3
737242,10,W,7,37,70000.0,R3.08,0.925,34.023443,-118.473579,0.5,ML,3
737246,10,E,7,37,70000.0,R3.49,1.335,34.025103,-118.466669,0.425,ML,3
737257,10,E,7,37,70000.0,R3.93,1.775,34.02693,-118.459319,0.44,ML,4
737258,10,W,7,37,70000.0,R3.93,1.775,34.027093,-118.45935300000001,0.52,ML,4
737269,10,W,7,37,70000.0,R4.37,2.215,34.027802,-118.451776,0.545,ML,4
737278,10,E,7,37,44000.0,R4.68,2.525,34.028893,-118.44643799999999,0.355,ML,4
737292,10,W,7,37,44000.0,R6.15,3.995,34.031903,-118.4213,0.42,ML,5
737313,10,E,7,37,44000.0,17.6,15.445,34.027658,-118.23168600000001,0.5870000000000001,ML,5
737320,10,E,7,37,44000.0,S.18,16.419,34.053847,-118.221966,0.657,ML,3
737344,10,E,7,37,,21.04,19.54,34.061366,-118.17055400000001,0.23,ML,4
737345,10,W,7,37,,21.04,19.54,34.061578000000004,-118.1706,0.23,ML,4
737433,101,N,7,37,90310.0,31,32.359,34.149171,-118.69734,1.84,ML,4
737504,605,S,7,37,43000.0,R1.03,3.082,33.821152000000005,-118.081557,0.56,ML,4
737529,405,S,7,37,44000.0,42.45,66.222,34.202228000000005,-118.47351200000001,0.47,ML,4
759142,118,E,7,111,72016.0,R26.35,27.281,34.282136,-118.734404,0.41,ML,3
759165,118,W,7,111,72016.0,R26.35,27.281,34.282445,-118.734398,0.47,ML,3
759172,5,S,7,37,,R46.57,162.917,34.341011,-118.522527,1.6,ML,5
759228,5,S,7,37,44000.0,38.34,154.91,34.254614000000004,-118.433051,0.355,ML,6
759250,5,S,7,37,44000.0,38.55,155.12,34.256907,-118.435472,0.395,ML,6
759257,10,E,7,37,70000.0,R2.33,0.175,34.016298,-118.48335800000001,0.325,ML,3
759259,10,W,7,37,70000.0,R2.33,0.175,34.016413,-118.48348100000001,0.325,ML,3
759271,101,N,7,37,394.0,36.28,37.639,34.14691,-118.78274499999999,1.14,ML,4
759280,10,E,7,37,44000.0,14.81,12.655,34.038052,-118.27445700000001,0.27,ML,3
759289,10,W,7,37,44000.0,14.5,12.345,34.038055,-118.279858,0.831,ML,3
759385,10,E,7,37,44000.0,14.24,12.085,34.037023,-118.284201,0.125,ML,4
759416,110,S,7,37,44000.0,13.45,13.38,33.923435,-118.281525,0.185,ML,4
759418,110,S,7,37,44000.0,13.44,13.37,33.923292,-118.28155500000001,0.025,ML,5
759422,405,S,7,37,32548.0,20.1,43.872,33.914766,-118.37048600000001,0.365,ML,4
759427,405,N,7,37,,R21.365,45.137,33.932781,-118.368223,0.8690000000000001,ML,4
759518,5,N,7,37,52526.0,4.58,121.213,33.913564,-118.07586699999999,1.24,ML,3
759531,5,N,7,37,19766.0,8.27,124.90299999999999,33.957583,-118.111199,0.305,ML,4
759542,5,N,7,37,19766.0,8.41,125.04299999999999,33.958909999999996,-118.11303600000001,0.295,ML,4
759552,5,N,7,37,19766.0,8.86,125.493,33.9632,-118.1189,0.545,ML,4
759566,5,N,7,37,,14.8,131.433,34.020251,-118.189669,0.395,ML,5
759576,5,N,7,37,44000.0,15.14,131.773,34.021135,-118.195375,0.485,ML,5
759591,5,N,7,37,44000.0,23.86,140.493,34.114313,-118.26773700000001,0.58,ML,4
759602,5,N,7,37,44000.0,24.54,141.173,34.123398,-118.27227099999999,0.77,ML,4
